line_no,is_ainu_line,num_tokens,ngram_size,num_ngrams,num_pred_target_ngrams,num_pred_non_target_ngrams,non_target_labels_set,non_target_ngram_samples,text
6300,True,6,2,5,5,0,,,i= turare wa a= i= rura
6301,True,9,2,8,8,0,,,wa a= kotanuhu un hosipi =an w_a okay =an
6302,True,7,2,6,6,0,,,"korka nep a= eranak pe ka isam,"
6303,True,17,2,16,16,0,,,"nep a= e rusuy pe ka a= kor_ rusuy pe ka isam no, kor okay =an korka"
6304,True,8,2,7,7,0,,,"cise or wa ekimne =an ka ki kor,"
6305,True,10,2,9,9,0,,,yuk ci= koyki-p kamuy ci= koykip a= eawnarura kor an
6306,True,5,2,4,4,0,,,a= ekasihi a= koyairayke wa
6307,True,4,2,3,3,0,,,a= koyayattasa rusuy korka
6308,True,9,2,8,8,0,,,ene a= ye hi ka isam pe ne kusu
6309,True,9,2,8,8,0,,,a= ekasihi kamuynomi ne a= nomi kor an =an
6310,True,7,2,6,6,0,,,"pe, ne akusu ... ne wa kusu"
6311,True,9,2,8,8,0,,,nep ka a= eranak pe ka isam ruwe ne
6312,True,6,2,5,5,0,,,"sekor yaynu =an pe ne kusu,"
6313,True,10,2,9,9,0,,,a= ekasi a= nomi kor patek an =an pe ne
6314,True,7,2,6,6,0,,,"ayne, ukopokor ka an w_a, wa kusu,"
6315,True,6,2,5,5,0,,,a= poutari apunno a= reska wa
6316,True,8,2,7,7,0,,,a= porore wa pirka okkaypo ne okay wa
6317,True,5,2,4,4,0,,,nepki hene ekimne hene kipa
6318,True,10,2,9,9,0,,,kor yuk ci= koykip kamuy ci= koykip a= eawnarura akusu
6319,True,6,2,5,5,0,,,asinuma anakne kemapase ka an w_a
6320,True,8,2,7,7,0,,,ekimne anak arpa =an ka somo ki korka
6321,True,6,2,5,5,0,,,a= poutari ekimne p ne kusu
6322,True,6,2,5,5,0,,,a= i= ere p ne kusu
6323,True,17,2,16,16,0,,,nep a= e rusuy pe ka nep a= kor_ rusuy pe ka somo ki no an ayne
6324,True,7,2,6,6,0,,,"onne okkaypo a= ne ruwe ne sekor,"
6325,True,5,2,4,4,0,,,sine okkaypo itak ruwe ne
6326,True,16,2,15,15,0,,,makanak ne wa sinen ne an hekaci a= ne wa an =an ruwe ne ya ka
6327,True,3,2,2,2,0,,,a= eramiskari kor
6328,True,7,2,6,6,0,,,sinen ne an hekaci a= ne wa
6329,True,3,2,2,2,0,,,inkar =an kor
6330,True,6,2,5,5,0,,,"cise ka pirka poro cise, ne,"
6331,True,6,2,5,5,0,,,onnayke oma a p ne yakka
6332,True,4,2,3,3,0,,,iyoykir ka pirka iyoykir
6333,True,4,2,3,3,0,,,a= eywankep ne yakka
6334,True,4,2,3,3,0,,,"pirka p poronno an,"
6335,True,12,2,11,11,0,,,ku ay ne yakka pirka p a ... okay ruwe ne wa
6336,True,17,2,16,16,0,,,orowa makanak ne wa sinen ne an pe a= ne ruwe ne ya ka a= eramiskari kor
6337,True,8,2,7,7,0,,,"a= ep ka isam w_a, pe ne kusu"
6338,True,12,2,11,11,0,,,nep ka nep ka okay pe a=e w … a= suwe wa
6339,True,7,2,6,6,0,,,"a= e kor an =an, sirsak kor,"
6340,True,5,2,4,4,0,,,"kinakar =an w_a a= e,"
6341,True,11,2,10,10,0,,,neun nep ka nep ka a= e kor an =an ayne
6342,True,8,2,7,7,0,,,ponno poro hekaci ne an pe ne kusu
6343,True,6,2,5,5,0,,,kim ta ka arpa =an w_a
6344,True,4,2,3,3,0,,,"kuca ka a= kar,"
6345,True,5,2,4,4,0,,,kotan un nispautar ekimne kor
6346,True,11,2,10,10,0,,,hunak un paye siri ne ya ka a= nukar_ rusuy kusu
6347,True,7,2,6,6,0,,,kese a= anpa wa arpa =an w_a
6348,True,3,2,2,2,0,,,a= nukar kor
6349,True,5,2,4,4,0,,,"paye ayne ekimne ahup w_a,"
6350,True,7,2,6,6,0,,,"paye siri a= nukar pe ne kusu,"
6351,True,2,2,1,1,0,,,“hempara ka
6352,True,8,2,7,7,0,,,asinuma ka ekimne arpa =an w_a inkar =an”
6353,True,4,2,3,3,0,,,sekor yaynu =an w_a
6354,True,10,2,9,9,0,,,ku ay a= ukosina wa a= nu p ne kusu
6355,True,2,2,1,1,0,,,hentomani ta
6356,True,11,2,10,10,0,,,ku a= se wa ekimne arpa =an w_a inkar =an akusu
6357,True,13,2,12,12,0,,,poro kamuy seturuhu i= tutanure wa a wa an ruwe a= nukar kusu
6358,True,6,2,5,5,0,,,a= cotca wa inkar =an akusu
6359,True,6,2,5,5,0,,,"apunno, sumawne siri a= nukar wa"
6360,True,8,2,7,7,0,,,orowa sama ta arpa =an w_a a= koonkami
6361,True,5,2,4,4,0,,,wa orowa iri =an w_a
6362,True,8,2,7,7,0,,,"a= se, a= se pak a= se wa"
6363,True,3,2,2,2,0,,,hosipi =an w_a
6364,True,5,2,4,4,0,,,soy ta ka a= racitkere
6365,True,8,2,7,7,0,,,"cise or_ ta ka a= racitkere ne kusu,"
6366,True,4,2,3,3,0,,,"sumihi cik kor okay,"
6367,True,7,2,6,6,0,,,eun kesto a= e kor an korka
6368,True,8,2,7,7,0,,,nep ka etarkirir ka ...  siri isam no
6369,True,6,2,5,5,0,,,"a= e kor an, a korka"
6370,True,11,2,10,10,0,,,ekimne hene arpa =an wa inkar =an sekor yaynu =an w_a
6371,True,6,2,5,5,0,,,kimun kuca ka a= kar wa
6372,True,4,2,3,3,0,,,an pe ne kusu
6373,True,7,2,6,6,0,,,kimun kuca or_ ta arpa =an w_a
6374,True,3,2,2,2,0,,,rewsi =an w_a
6375,True,6,2,5,5,0,,,suke =an w_a a= e wa
6376,True,9,2,8,8,0,,,na hotke =an somo ki no an =an akusu
6377,True,8,2,7,7,0,,,oro ta poro aynu ahun kane iki wa
6378,True,12,2,11,11,0,,,"“tanukuran te ta i= rewsi wa i= kore yan” sekor hawean, akusu"
6379,True,8,2,7,7,0,,,“pirka hawe ne wa” sekor itak =an akusu
6380,True,8,2,7,7,0,,,"nani suke =an w_a ne kur a= ipere,"
6381,True,6,2,5,5,0,,,uwenewsar =an kor okay =an akusu
6382,True,3,2,2,2,0,,,ene hawean h_i
6383,True,2,2,1,1,0,,,“asinuma anakne
6384,True,11,2,10,10,0,,,Kusur sekor a= ye usi un aynu a= ne ruwe ne
6385,True,8,2,7,7,0,,,korka a= kor kotan un kotan kor kur
6386,True,3,2,2,2,0,,,"puri wen w_a,"
6387,True,8,2,7,7,0,,,"nen ne yakka, nen ne yakka, kocaranke wa"
6388,True,5,2,4,4,0,,,usa sintoko usa patci kouk
6389,True,5,2,4,4,0,,,coypep ka kouk kor an
6390,True,11,2,10,10,0,,,"sekor hawas korka hawas h_i a= nu kor an ... korka,"
6391,True,7,2,6,6,0,,,suy coypep anak uk ka somo ki
6392,True,4,2,3,3,0,,,korka okkaypoutar ekimne kor
6393,True,6,2,5,5,0,,,ekimne wa iraye hawe nu kor
6394,True,3,2,2,2,0,,,okkaypoutar kocaranke wa
6395,True,8,2,7,7,0,,,kamuy haru ka uk wa e kor an
6396,True,3,2,2,2,0,,,sekor hawas korka
6397,True,14,2,13,13,0,,,ene a= kar hi ka a= ye hi ka a= erampewtek pe ne kusu
6398,True,8,2,7,7,0,,,"neno a= anu wa an” sekor, hawean w_a"
6399,True,6,2,5,5,0,,,"a= nu korka, inu =an korka"
6400,True,4,2,3,3,0,,,iruska kewtum a= yaykorpare
6401,True,4,2,3,3,0,,,pewre okkaypoutar ne yakun
6402,True,2,2,1,1,0,,,pokor wa
6403,True,9,2,8,8,0,,,"po, resu kusu nepki po sak ak ... yakun"
6404,True,9,2,8,8,0,,,unuhu onaha reska kusu ne kipa p ne nankor
6405,True,6,2,5,5,0,,,“a= ep ka kouk” ci ...
6406,True,4,2,3,3,0,,,"sekor, an pe anakne"
6407,True,5,2,4,4,0,,,"pirka hawas somo ne ya,"
6408,True,8,2,7,7,0,,,ne kur a= ramu kur a= ruska kor
6409,True,7,2,6,6,0,,,"a= nu wa an a, pe ne"
6410,True,7,2,6,6,0,,,"ahun wa ne, aynu nispa, rewsi wa"
6411,True,6,2,5,5,0,,,"orowa, suy kuneywa hopuni =an w_a"
6412,True,6,2,5,5,0,,,suke =an w_a ipe =an w_a
6413,True,14,2,13,13,0,,,“ekimne =an kusu tun a= ne wa omanan =an kor wen ruwe ne kusu
6414,True,5,2,4,4,0,,,uwekoopi ekimne =an yak pirka
6415,True,8,2,7,7,0,,,wa onuman suy arki =an yak pirka na”
6416,True,4,2,3,3,0,,,sekor hawean =an akusu
6417,True,7,2,6,6,0,,,“pirka hawe ne wa” sekor hawean w_a
6418,True,8,2,7,7,0,,,neno ikipa =an wa ... kuni an kor
6419,True,6,2,5,5,0,,,uwenewsar =an kor tokap an kor
6420,True,8,2,7,7,0,,,ekimne =an kor okay =an pe ne akusu
6421,True,9,2,8,8,0,,,hentomani ano ne kur ek siri ka isam w_a
6422,True,8,2,7,7,0,,,"“makanak ne ruwe an” sekor yaynu =an kor,"
6423,True,3,2,2,2,0,,,yaynu =an korka
6424,True,6,2,5,5,0,,,"eun a= nu usi ka isam,"
6425,True,8,2,7,7,0,,,a= ye usi ka isam pe ne kusu
6426,True,10,2,9,9,0,,,"sinen ne a= yayko ... yaynu kor an =an w_a,"
6427,True,6,2,5,5,0,,,"“ne, hempara ka arpa =an w_a"
6428,True,7,2,6,6,0,,,neun ka a= hunara wa inkar =an”
6429,True,4,2,3,3,0,,,"sekor yaynu =an w_a,"
6430,True,7,2,6,6,0,,,soyne =an w_a inkar =an a korka
6431,True,17,2,16,16,0,,,"hunak un nu ... arpa =an yara ... yak, pirka ya ka a= erampewtek no siran w_a"
6432,True,6,2,5,5,0,,,“apkas =an kor an =an yakun
6433,True,9,2,8,8,0,,,ney ta ka a= nukar nankor” sekor yaynu =an
6434,True,7,2,6,6,0,,,"w_a apkas =an kor an =an akusu,"
6435,True,6,2,5,5,0,,,"pirka pon pet an w_a kusu,"
6436,True,6,2,5,5,0,,,ne pet turasi arpa =an ayne
6437,True,6,2,5,5,0,,,"husko nituypa ru ka an w_a,"
6438,True,6,2,5,5,0,,,“tane aynu kotan hanke ruwe ne”
6439,True,7,2,6,6,0,,,sekor yaynu =an kor arpa =an akusu
6440,True,8,2,7,7,0,,,"suy asin ni sir, nituypa ru ka an"
6441,True,4,2,3,3,0,,,w_a a= eyaykopuntek kor
6442,True,10,2,9,9,0,,,arpa =an akusu songai ... sonno ka aynu kotan an
6443,True,6,2,5,5,0,,,w_a oro ta arpa =an w_a
6444,True,5,2,4,4,0,,,kotan soy a= kus wa
6445,True,6,2,5,5,0,,,hunak un ka arpa =an akusu
6446,True,6,2,5,5,0,,,pirka cise poro cise an w_a
6447,True,9,2,8,8,0,,,kotan kor kur cisehe neno kor an? cise an
6448,True,7,2,6,6,0,,,wa kusu soyke ta arpa =an w_a
6449,True,6,2,5,5,0,,,sihumnuyar =an kor an =an akusu
6450,True,6,2,5,5,0,,,katkemat sinen soyne wa ek wa
6451,True,4,2,3,3,0,,,pirkano i= nukar wa
6452,True,3,2,2,2,0,,,orowa ahun akusu
6453,True,6,2,5,5,0,,,“soy ta siketoko a= eramiskari okkaypo
6454,True,5,2,4,4,0,,,ek wa an ruwe ne
6455,True,7,2,6,6,0,,,a ... a= ahunke yak pirka ya
6456,True,3,2,2,2,0,,,makanak ne ya”
6457,True,3,2,2,2,0,,,sekor hawean hawas
6458,True,2,2,1,1,0,,,"okkayo haw,"
6459,True,6,2,5,5,0,,,“cise soy pakno ek kur anakne
6460,True,12,2,11,11,0,,,nep ka ye rusuy ka nu rusuy kusu ek ruwe ne kusu
6461,True,5,2,4,4,0,,,a= ahunke yak pirka wa”
6462,True,9,2,8,8,0,,,sekor hawas wa hawe a= nu kor an =an
6463,True,5,2,4,4,0,,,akusu soyne wa ek wa
6464,True,7,2,6,6,0,,,"“ahuppa an” sekor hawe an w_a kusu,"
6465,True,4,2,3,3,0,,,kor sietaye wa kusu
6466,True,6,2,5,5,0,,,"os arpa =an, ahun =an akusu"
6467,True,15,2,14,14,0,,,"a= kucaha oro ta ek wa rewsi kor, ekimne kor an a nispa ne an"
6468,True,5,2,4,4,0,,,"wa a= eramuriten kor, KARA"
6469,True,5,2,4,4,0,,,arpa =an pe ne kusu
6470,True,7,2,6,6,0,,,"yan =an w_a ne nispa a= koonkami,"
6471,True,3,2,2,2,0,,,ukoonkami =an w_a
6472,True,7,2,6,6,0,,,orowa uwe ... uwerankarap =an okere wa
6473,True,5,2,4,4,0,,,"orowa, uwekap =an w_a orowa,"
6474,True,6,2,5,5,0,,,orowano uwenewsar =an kor okay =an
6475,True,17,2,16,16,0,,,korka nep kusu omanan =an hi ka a= ye ka somo ki yak wen sekor yaynu =an
6476,True,16,2,15,15,0,,,"w_a “kotan kor kur oruspe a= nu p ne a kusu, kusu ek =an ruwe ne”"
6477,True,4,2,3,3,0,,,“tanto anak rewsi yan
6478,True,7,2,6,6,0,,,nisatta a= e= epakasnu kus ne na”
6479,True,4,2,3,3,0,,,sekor hawean w_a orowa
6480,True,8,2,7,7,0,,,rewsi =an kuni a= ramu kor uwenewsar =an
6481,True,4,2,3,3,0,,,kor inkar =an awa
6482,True,8,2,7,7,0,,,okkaypo tun pakno an ruwe ne noyne siran
6483,True,2,2,1,1,0,,,"matkaci anak,"
6484,True,2,2,1,1,0,,,"tun an,"
6485,True,10,2,9,9,0,,,"rupnemat ka an ruwe a= nukar kor an =an, wa"
6486,True,4,2,3,3,0,,,siromunno ... sir'onuman akusu
6487,True,5,2,4,4,0,,,sonno poka okkaypoutar arki wa
6488,True,7,2,6,6,0,,,"an =an ruwe eramus ... eramuokay noyne,"
6489,True,4,2,3,3,0,,,soyosipitatpa wa ahup wa
6490,True,6,2,5,5,0,,,i= koonkami wa a= koonkami wa
6491,True,5,2,4,4,0,,,tane sirkunne p ne kusu
6492,True,3,2,2,2,0,,,tane sironuman kusu
6493,True,5,2,4,4,0,,,“onumanipe =an kus ne na”
6494,True,3,2,2,2,0,,,sekor hawas kor
6495,True,11,2,10,10,0,,,aeko ... a= i= koypuni wa ipe =an w_a inkar =an
6496,True,10,2,9,9,0,,,akusu sonno keraan pe patek a= e p ne kusu
6497,True,6,2,5,5,0,,,ay... ay... a= eramuriten ka ki
6498,True,5,2,4,4,0,,,a= eykoytuypa ka ki kor
6499,True,6,2,5,5,0,,,nep a= suwe wa an yakka
6500,True,5,2,4,4,0,,,keraan sekor yaynu =an kor
6501,True,8,2,7,7,0,,,a= e humi anak isam pe ne akusu
6502,True,7,2,6,6,0,,,ene keraan pe patek a= e wa
6503,True,4,2,3,3,0,,,a= eyaykopuntek ka ki
6504,True,5,2,4,4,0,,,a= eykoytupa ka ki kor
6505,True,6,2,5,5,0,,,rewsi =an w_a ne nisatta ek
6506,True,2,2,1,1,0,,,"wa orowa,"
6507,True,9,2,8,8,0,,,ne kotan kor kur oro un a= i= sirepakasnu
6508,True,8,2,7,7,0,,,wa a= i= tura wa paye =an w_a
6509,True,8,2,7,7,0,,,soy ta sihumnuyar =an kor okay =an akusu
6510,True,6,2,5,5,0,,,sine menoko soyne wa ek wa
6511,True,5,2,4,4,0,,,wenno wenno i= nukar wa
6512,True,3,2,2,2,0,,,orowa ahun akusu
6513,True,14,2,13,13,0,,,“soy ta siketoknawa a= eramiskari okkayo tun arpa ... arki wa okay ruwe ne
6514,True,5,2,4,4,0,,,a= ahunke yak pirka ya
6515,True,4,2,3,3,0,,,makanak ne ruwe ne”
6516,True,5,2,4,4,0,,,sekor hawean hawe as akusu
6517,True,21,2,20,20,0,,,“cise or un nen ne yakka a ... nep ka ye rusuy hene nu rusuy hene ki kusu ar ... paye
6518,True,6,2,5,5,0,,,aye ... payokay utar ne kusu
6519,True,6,2,5,5,0,,,cise soy pakno arki utar anakne
6520,True,5,2,4,4,0,,,a= ahunke yak pirka wa”
6521,True,3,2,2,2,0,,,sekor hawas wa
6522,True,5,2,4,4,0,,,“ahuppa an” sekor hawean kor
6523,True,5,2,4,4,0,,,"soyne wa ek wa orowa,"
6524,True,5,2,4,4,0,,,“ahuppa an” sekor hawean kor
6525,True,7,2,6,6,0,,,"heetaye wa kusu os, ahup-pa =an akusu"
6526,True,3,2,2,2,0,,,wenno wenno munnuwe
6527,True,6,2,5,5,0,,,"wa orowa sokar pe ne kusu,"
6528,True,9,2,8,8,0,,,yap =an w_a kusu arpa =an pe ne kusu
6529,True,10,2,9,9,0,,,"“tapne tapne inu =an pe ne a kusu, a kusu"
6530,True,10,2,9,9,0,,,arki ... ek =an ruwe ne” sekor itak =an akusu
6531,True,11,2,10,10,0,,,“nep wen irenka an ka somo ki p ne a kusu
6532,True,6,2,5,5,0,,,ene hawas h_i” sekor hawean kor
6533,True,8,2,7,7,0,,,arsikasike ki p ne a kusu a= ruska
6534,True,7,2,6,6,0,,,"kusu mosir kor huci ka a= kocaranke,"
6535,True,12,2,11,11,0,,,“ene an wen pe an usi ta pase kamuy ne an w_a
6536,True,5,2,4,4,0,,,orowa erampewtek ruwehe ne ya”
6537,True,7,2,6,6,0,,,"sekor, hawean kor ... hawean =an kor"
6538,True,8,2,7,7,0,,,mosir kor huci ka a= kocaranke a ...
6539,True,6,2,5,5,0,,,ora ror_ ta arpa =an w_a
6540,True,6,2,5,5,0,,,"cise kor kamuy ka a= kocaranke,"
6541,True,6,2,5,5,0,,,“pase kamuy ne okay wa orowa
6542,True,9,2,8,8,0,,,ene an wen pe iki hi eci= erampewtek ya”
6543,True,5,2,4,4,0,,,sekor kamuy'utar a= kocaranke wa
6544,True,9,2,8,8,0,,,ape sam ta ek wa ... ek =an w_a
6545,True,5,2,4,4,0,,,a wa an =an akusu
6546,True,5,2,4,4,0,,,oro ta cise kor kamuy
6547,True,6,2,5,5,0,,,iyorkik ... ka peka terketerke wa
6548,True,4,2,3,3,0,,,ran w_a ek wa
6549,True,4,2,3,3,0,,,inumpe ka peka un
6550,True,6,2,5,5,0,,,esisoun w_a eharkisoun arpa terketerke akusu
6551,True,7,2,6,6,0,,,oro ta easir ne aynu ene itak
6552,True,10,2,9,9,0,,,“ene an wen puri a= kor hi a= eramuskari no
6553,True,5,2,4,4,0,,,an =an ruwe ne korka
6554,True,3,2,2,2,0,,,te wano anak
6555,True,10,2,9,9,0,,,somo ene an wen puri a= ki kus ne kusu
6556,True,3,2,2,2,0,,,i= siknure yan”
6557,True,3,2,2,2,0,,,sekor hawean kor
6558,True,4,2,3,3,0,,,"“arikinne yaykar,” korka orowa"
6559,True,6,2,5,5,0,,,nea kotan kor kur a= kocaranke
6560,True,4,2,3,3,0,,,"a= kocaranke wa orowa,"
6561,True,2,2,1,1,0,,,“te wano
6562,True,5,2,4,4,0,,,ene an iki ki yakun
6563,True,6,2,5,5,0,,,nani a= rayke kus ne kusu
6564,True,14,2,13,13,0,,,iteki ne ... ney ene an wen puri anak somo an yak pirka na”
6565,True,3,2,2,2,0,,,sekor a= itakamkire
6566,True,3,2,2,2,0,,,a= itakamkire akusu
6567,True,3,2,2,2,0,,,inkar =an akusu
6568,True,7,2,6,6,0,,,cise onnay sikteno aynu poronno okay wa
6569,True,6,2,5,5,0,,,yaynu =an w_a inkar =an hike
6570,True,8,2,7,7,0,,,arpa =an hi nu wa arki ruwe ne”
6571,True,6,2,5,5,0,,,sekor yaynu =an pe ne kusu
6572,True,7,2,6,6,0,,,“ecie= ... eci= korpa p nukar wa
6573,True,7,2,6,6,0,,,an =an rapok kor wa hosipi an”
6574,True,4,2,3,3,0,,,sekor itak =an akusu
6575,True,5,2,4,4,0,,,ne utar opitta eyaykopuntek wa
6576,True,8,2,7,7,0,,,“tanpe ku= kor pe tanpe somo a p”
6577,True,3,2,2,2,0,,,"sekor haweoka kor,"
6578,True,5,2,4,4,0,,,korpa p nukar wa kor
6579,True,3,2,2,2,0,,,wa soyne wa
6580,True,7,2,6,6,0,,,a= oypep ka poronno an a p
6581,True,13,2,12,12,0,,,"ne coypep ka isam pakno, caranke wa uk pe patek ne anan wa"
6582,True,8,2,7,7,0,,,iyokunnure =an kor aar…ink ... aynu opitta paye
6583,True,4,2,3,3,0,,,wa inkar =an akusu
6584,True,6,2,5,5,0,,,arwen kur ka somo ne korka
6585,True,10,2,9,9,0,,,ene an wen irenkakor kor an pe ne anan w_a
6586,True,4,2,3,3,0,,,a= itakamkire a= itakamkire
6587,True,6,2,5,5,0,,,auwa ... orowa hosippa =an w_a
6588,True,6,2,5,5,0,,,"ne, oro ta rewsi =an kur"
6589,True,6,2,5,5,0,,,“suy tanto ka rewsi wa arpa”
6590,True,5,2,4,4,0,,,sekor hawean pe ne kusu
6591,True,6,2,5,5,0,,,"oro ta suy rewsi =an w_a,"
6592,True,4,2,3,3,0,,,kuneywa hopuni =an w_a
6593,True,7,2,6,6,0,,,“tanto anak a= unihi ta hosipi =an”
6594,True,4,2,3,3,0,,,sekor yaynu =an w_a
6595,True,6,2,5,5,0,,,sipine =an kor inkar =an akusu
6596,True,2,2,1,1,0,,,pon menoko
6597,True,5,2,4,4,0,,,unuhu oro ta arpa wa
6598,True,8,2,7,7,0,,,"nep ka ye siri ka a= nukar, akusu,"
6599,True,6,2,5,5,0,,,katkemat hokuhu oro ta arpa wa
6600,True,8,2,7,7,0,,,suy nep ka ye siri ka a= nukar
6601,True,7,2,6,6,0,,,"akusu, cise kor nispa ene hawean h_i"
6602,True,6,2,5,5,0,,,"“okkaypo, makanak e= yaynu ruwe an,"
6603,True,6,2,5,5,0,,,a= matnepoho okkaypo tura wa arpa
6604,True,4,2,3,3,0,,,wa paro osuke rusuy
6605,True,8,2,7,7,0,,,sekor hawean kor an ruwe ne kor ...
6606,True,6,2,5,5,0,,,"sekor hawe, a= eyairayke hawe ne,"
6607,True,5,2,4,4,0,,,a= eyaykopuntek hawe ne sekor
6608,True,6,2,5,5,0,,,"itak =an akusu, katkemat sutketusi sanke"
6609,True,4,2,3,3,0,,,wa orowa iyo iyo
6610,True,5,2,4,4,0,,,usa okay pe poronno omare
6611,True,6,2,5,5,0,,,sutketusi omare omare wa sik ...
6612,True,5,2,4,4,0,,,sutketusi sikteno iyo omare wa
6613,True,6,2,5,5,0,,,a= se kuni ne kar wa
6614,True,2,2,1,1,0,,,sanke wa
6615,True,5,2,4,4,0,,,matnepoho “tanpe se wa arpa”
6616,True,5,2,4,4,0,,,sekor hawean kor sanke orowa
6617,True,7,2,6,6,0,,,ipe =an w_a orowa utura =an w_a
6618,True,8,2,7,7,0,,,a= kor cise or_ ta hosipi =an w_a
6619,True,3,2,2,2,0,,,arki =an korka
6620,True,9,2,8,8,0,,,ne menokopo si ... sini ka somo ki no
6621,True,4,2,3,3,0,,,cise onnay uwomare wa
6622,True,3,2,2,2,0,,,munnuwe wa orowa
6623,True,3,2,2,2,0,,,suke =an w_a
6624,True,3,2,2,2,0,,,ipe =an akusu
6625,True,6,2,5,5,0,,,"keraan ipe an pe ka ki,"
6626,True,8,2,7,7,0,,,“a= korpa p ne yakka menoko suwe kor
6627,True,4,2,3,3,0,,,304    ene keraan pe
6628,True,7,2,6,6,0,,,yaykata a= suwe wa a= e kor
6629,True,8,2,7,7,0,,,"nep ka keraan, humi ka isam pe ne”"
6630,True,7,2,6,6,0,,,"sekor, yaynu =an kor, an =an akusu"
6631,True,6,2,5,5,0,,,cise kor nispa ene hawean h_i
6632,True,6,2,5,5,0,,,"“okkaypo, makanak e= yaynu ruwe an,"
6633,True,4,2,3,3,0,,,a= matnepoho okkaypo tura
6634,True,4,2,3,3,0,,,wa paro osuke rusuy
6635,True,7,2,6,6,0,,,sekor hawean kor an ruwe ne korka?”
6636,True,4,2,3,3,0,,,sekor hawean w_a kusu
6637,True,3,2,2,2,0,,,“a= eyaykopuntek wa
6638,True,7,2,6,6,0,,,a= eyairayke wa” sekor itak =an akusu
6639,True,6,2,5,5,0,,,"nani katkemat, sutketusi kar pe ne"
6640,True,8,2,7,7,0,,,kusu ipe =an w_a orowa hosipi =an w_a
6641,True,8,2,7,7,0,,,utura =an w_a hosippa =an w_a arki ...
6642,True,6,2,5,5,0,,,a= uni ta arki =an korka
6643,True,7,2,6,6,0,,,ne menokopo sini ka somo ki no
6644,True,4,2,3,3,0,,,cise onnay uwomare wa
6645,True,3,2,2,2,0,,,munnuwe wa orowa
6646,True,2,2,1,1,0,,,suke wa
6647,True,6,2,5,5,0,,,ipe =an w_a inu =an hike
6648,True,8,2,7,7,0,,,a= korpa p ne yakka menoko suwe kor
6649,True,8,2,7,7,0,,,keraan pe ne anan humi a= eramuan w_a
6650,True,4,2,3,3,0,,,a= eyairayke ka ki
6651,True,5,2,4,4,0,,,a= eyaykopuntek ka ki kor
6652,True,6,2,5,5,0,,,"an, okkaypo a= ne ruwe ne"
6653,True,3,2,2,2,0,,,"wa ekimne =an,"
6654,True,6,2,5,5,0,,,cise oro wa ekimne =an kor
6655,True,10,2,9,9,0,,,yuk ci= koykip kamuy ci= koykip poronno a= eawnarura wa
6656,True,20,2,19,19,0,,,"nep a= e rusuy nep a= kor_ rusuy ka somo ki no okay =an ruwe, ne, kor okay =an ayne"
6657,True,4,2,3,3,0,,,ukopokor ka an w_a
6658,True,9,2,8,8,0,,,okkayo hekaci ka poronno a= kor pe ne kusu
6659,True,3,2,2,2,0,,,apunno a= reska
6660,True,5,2,4,4,0,,,pirka a= reska ki wa
6661,True,5,2,4,4,0,,,a= poutari a= porore wa
6662,True,7,2,6,6,0,,,ay ... a= eramusinne p ne kusu
6663,True,2,2,1,1,0,,,asinuma anakne
6664,True,6,2,5,5,0,,,ekimne ka somo ne ki kor
6665,True,4,2,3,3,0,,,a= poutari ekimne wa
6666,True,13,2,12,12,0,,,"tup sumawe rep sumawe ap ... korpa p ne kusu, a= e kor,"
6667,True,10,2,9,9,0,,,"asinuma anak cise or_ ta an, nepki a= ki kor"
6668,True,8,2,7,7,0,,,"an, okkaypo a= ne ruwe ne sekor ..."
6669,True,8,2,7,7,0,,,wa a= poutari ka inne p ne kusu
6670,True,6,2,5,5,0,,,cise ka poronno a= kar wa
6671,True,5,2,4,4,0,,,a= poutari a= kore wa
6672,True,9,2,8,8,0,,,"matkaci ka pon ... poronno an pe ne kusu,"
6673,True,4,2,3,3,0,,,matkaci anakne a= macihi
6674,True,7,2,6,6,0,,,kemeyki ne yakka toyta ne yakka epakasnu
6675,True,5,2,4,4,0,,,"wa kor okay =an w_a,"
6676,True,2,2,1,1,0,,,"asinumautar anakne,"
6677,True,5,2,4,4,0,,,"onne =an ruwe, ruwe ne"
6678,True,4,2,3,3,0,,,"sekor, sine okkaypo hawean"
6679,True,17,2,16,16,0,,,hunak wa ek hekaci a= ne wa sinen ne an hekaci a= ne ruwe ne ya ka
6680,True,5,2,4,4,0,,,yaykata ka a= eramiskari no
6681,True,10,2,9,9,0,,,"sinen ne an hekaci a= ne wa an =an, korka"
6682,True,6,2,5,5,0,,,"a= ep ka nep ka isam,"
6683,True,4,2,3,3,0,,,pirkano inkar =an akusu
6684,True,7,2,6,6,0,,,"husko no okay pe ponno okay wa,"
6685,True,8,2,7,7,0,,,"kusu, ne wa okay pe a= suwe wa"
6686,True,5,2,4,4,0,,,"a= e kor an =an,"
6687,True,3,2,2,2,0,,,paykar an kor
6688,True,6,2,5,5,0,,,"kinakar =an w_a a= e kor,"
6689,True,5,2,4,4,0,,,"neun poka, siknu =an w_a"
6690,True,5,2,4,4,0,,,an hekaci a= ne wa
6691,True,7,2,6,6,0,,,kotan un nispautar nep ka kar kor
6692,True,7,2,6,6,0,,,"pirkano a= nukar wa, a= nukar wa"
6693,True,3,2,2,2,0,,,a= eykoysanpa wa
6694,True,5,2,4,4,0,,,nep ka a= kar kor
6695,True,7,2,6,6,0,,,"an...pe ... an hekaci a= ne wa,"
